sysDescr.0    = Juniper Networks, Inc. mx80 internet router, kernel JUNOS 15.1R6.7, Build date: 2017-04-23 01:51:20 UTC Copyright (c) 1996-2017 Juniper Networks, Inc.
jnxCosIfqQedBytes.534."best-effort" = 0
jnxCosIfqQedBytes.534."network-control" = 0
jnxCosIfqQedBytes.534."assured-forwarding" = 0
jnxCosIfqQedBytes.534."expedited-forwarding" = 0
jnxCosIfqQedBytes.535."best-effort" = 0
jnxCosIfqQedBytes.535."network-control" = 0
jnxCosIfqQedBytes.535."assured-forwarding" = 0
jnxCosIfqQedBytes.535."expedited-forwarding" = 0
jnxCosIfqQedBytes.585."best-effort" = 0
jnxCosIfqQedBytes.585."network-control" = 0
jnxCosIfqQedBytes.585."assured-forwarding" = 0
jnxCosIfqQedBytes.585."expedited-forwarding" = 0
jnxCosIfqQedBytes.586."best-effort" = 0
jnxCosIfqQedBytes.586."network-control" = 0
jnxCosIfqQedBytes.586."assured-forwarding" = 0
jnxCosIfqQedBytes.586."expedited-forwarding" = 0
jnxCosIfqQedByteRate.512."best-effort" = 0
jnxCosIfqQedByteRate.512."network-control" = 0
jnxCosIfqQedByteRate.512."assured-forwarding" = 0
jnxCosIfqQedByteRate.512."expedited-forwarding" = 0
jnxCosIfqQedByteRate.513."best-effort" = 0
jnxCosIfqQedByteRate.513."network-control" = 0
jnxCosIfqQedByteRate.513."assured-forwarding" = 0
jnxCosIfqQedByteRate.513."expedited-forwarding" = 0
jnxCosIfqQedByteRate.514."best-effort" = 0
jnxCosIfqQedByteRate.514."network-control" = 0
jnxCosIfqQedByteRate.514."assured-forwarding" = 0
jnxCosIfqQedByteRate.514."expedited-forwarding" = 0
jnxCosIfqQedByteRate.515."best-effort" = 0
jnxCosIfqQedByteRate.515."network-control" = 0
jnxCosIfqQedByteRate.515."assured-forwarding" = 0
jnxCosIfqQedByteRate.515."expedited-forwarding" = 0
jnxCosIfqQedByteRate.516."best-effort" = 0
jnxCosIfqQedByteRate.516."network-control" = 0
jnxCosIfqQedByteRate.516."assured-forwarding" = 0
jnxCosIfqQedByteRate.516."expedited-forwarding" = 0
jnxCosIfqQedByteRate.517."best-effort" = 0
jnxCosIfqQedByteRate.517."network-control" = 0
jnxCosIfqQedByteRate.517."assured-forwarding" = 0
jnxCosIfqQedByteRate.517."expedited-forwarding" = 0
jnxCosIfqQedByteRate.518."best-effort" = 0
jnxCosIfqQedByteRate.518."network-control" = 0
jnxCosIfqQedByteRate.518."assured-forwarding" = 0
jnxCosIfqQedByteRate.518."expedited-forwarding" = 0
jnxCosIfqQedByteRate.519."best-effort" = 0
jnxCosIfqQedByteRate.519."network-control" = 0
jnxCosIfqQedByteRate.519."assured-forwarding" = 0
jnxCosIfqQedByteRate.519."expedited-forwarding" = 0
jnxCosIfqQedByteRate.520."best-effort" = 0
jnxCosIfqQedByteRate.520."network-control" = 0
jnxCosIfqQedByteRate.520."assured-forwarding" = 0
jnxCosIfqQedByteRate.520."expedited-forwarding" = 0
jnxCosIfqQedByteRate.521."best-effort" = 0
jnxCosIfqQedByteRate.521."network-control" = 0
jnxCosIfqQedByteRate.521."assured-forwarding" = 0
jnxCosIfqQedByteRate.521."expedited-forwarding" = 0
jnxCosIfqQedByteRate.522."best-effort" = 0
jnxCosIfqQedByteRate.522."network-control" = 0
jnxCosIfqQedByteRate.522."assured-forwarding" = 0
jnxCosIfqQedByteRate.522."expedited-forwarding" = 0
jnxCosIfqQedByteRate.523."best-effort" = 0
jnxCosIfqQedByteRate.523."network-control" = 0
jnxCosIfqQedByteRate.523."assured-forwarding" = 0
jnxCosIfqQedByteRate.523."expedited-forwarding" = 0
jnxCosIfqQedByteRate.524."best-effort" = 0
jnxCosIfqQedByteRate.524."network-control" = 0
jnxCosIfqQedByteRate.524."assured-forwarding" = 0
jnxCosIfqQedByteRate.524."expedited-forwarding" = 0
jnxCosIfqQedByteRate.525."best-effort" = 0
jnxCosIfqQedByteRate.525."network-control" = 0
jnxCosIfqQedByteRate.525."assured-forwarding" = 0
jnxCosIfqQedByteRate.525."expedited-forwarding" = 0
jnxCosIfqQedByteRate.526."best-effort" = 0
jnxCosIfqQedByteRate.526."network-control" = 0
jnxCosIfqQedByteRate.526."assured-forwarding" = 0
jnxCosIfqQedByteRate.526."expedited-forwarding" = 0
jnxCosIfqQedByteRate.527."best-effort" = 0
jnxCosIfqQedByteRate.527."network-control" = 0
jnxCosIfqQedByteRate.527."assured-forwarding" = 0
jnxCosIfqQedByteRate.527."expedited-forwarding" = 0
jnxCosIfqQedByteRate.528."best-effort" = 0
jnxCosIfqQedByteRate.528."network-control" = 0
jnxCosIfqQedByteRate.528."assured-forwarding" = 0
jnxCosIfqQedByteRate.528."expedited-forwarding" = 0
jnxCosIfqQedByteRate.529."best-effort" = 0
jnxCosIfqQedByteRate.529."network-control" = 0
jnxCosIfqQedByteRate.529."assured-forwarding" = 0
jnxCosIfqQedByteRate.529."expedited-forwarding" = 0
jnxCosIfqQedByteRate.530."best-effort" = 0
jnxCosIfqQedByteRate.530."network-control" = 0
jnxCosIfqQedByteRate.530."assured-forwarding" = 0
jnxCosIfqQedByteRate.530."expedited-forwarding" = 0
jnxCosIfqQedByteRate.531."best-effort" = 0
jnxCosIfqQedByteRate.531."network-control" = 0
jnxCosIfqQedByteRate.531."assured-forwarding" = 0
jnxCosIfqQedByteRate.531."expedited-forwarding" = 0
jnxCosIfqQedByteRate.532."best-effort" = 0
jnxCosIfqQedByteRate.532."network-control" = 0
jnxCosIfqQedByteRate.532."assured-forwarding" = 0
jnxCosIfqQedByteRate.532."expedited-forwarding" = 0
jnxCosIfqQedByteRate.533."best-effort" = 0
jnxCosIfqQedByteRate.533."network-control" = 0
jnxCosIfqQedByteRate.533."assured-forwarding" = 0
jnxCosIfqQedByteRate.533."expedited-forwarding" = 0
jnxCosIfqQedByteRate.534."best-effort" = 0
jnxCosIfqQedByteRate.534."network-control" = 0
jnxCosIfqQedByteRate.534."assured-forwarding" = 0
jnxCosIfqQedByteRate.534."expedited-forwarding" = 0
jnxCosIfqQedByteRate.535."best-effort" = 0
jnxCosIfqQedByteRate.535."network-control" = 0
jnxCosIfqQedByteRate.535."assured-forwarding" = 0
jnxCosIfqQedByteRate.535."expedited-forwarding" = 0
jnxCosIfqQedByteRate.585."best-effort" = 0
jnxCosIfqQedByteRate.585."network-control" = 0
jnxCosIfqQedByteRate.585."assured-forwarding" = 0
jnxCosIfqQedByteRate.585."expedited-forwarding" = 0
jnxCosIfqQedByteRate.586."best-effort" = 0
jnxCosIfqQedByteRate.586."network-control" = 0
jnxCosIfqQedByteRate.586."assured-forwarding" = 0
jnxCosIfqQedByteRate.586."expedited-forwarding" = 0
jnxCosIfqTxedPkts.512."best-effort" = 0
jnxCosIfqTxedPkts.512."network-control" = 0
jnxCosIfqTxedPkts.512."assured-forwarding" = 0
jnxCosIfqTxedPkts.512."expedited-forwarding" = 0
jnxCosIfqTxedPkts.513."best-effort" = 0
jnxCosIfqTxedPkts.513."network-control" = 0
jnxCosIfqTxedPkts.513."assured-forwarding" = 0
jnxCosIfqTxedPkts.513."expedited-forwarding" = 0
jnxCosIfqTxedPkts.514."best-effort" = 0
jnxCosIfqTxedPkts.514."network-control" = 0
jnxCosIfqTxedPkts.514."assured-forwarding" = 0
jnxCosIfqTxedPkts.514."expedited-forwarding" = 0
jnxCosIfqTxedPkts.515."best-effort" = 0
jnxCosIfqTxedPkts.515."network-control" = 0
jnxCosIfqTxedPkts.515."assured-forwarding" = 0
jnxCosIfqTxedPkts.515."expedited-forwarding" = 0
jnxCosIfqTxedPkts.516."best-effort" = 0
jnxCosIfqTxedPkts.516."network-control" = 0
jnxCosIfqTxedPkts.516."assured-forwarding" = 0
jnxCosIfqTxedPkts.516."expedited-forwarding" = 0
jnxCosIfqTxedPkts.517."best-effort" = 0
jnxCosIfqTxedPkts.517."network-control" = 0
jnxCosIfqTxedPkts.517."assured-forwarding" = 0
jnxCosIfqTxedPkts.517."expedited-forwarding" = 0
jnxCosIfqTxedPkts.518."best-effort" = 0
jnxCosIfqTxedPkts.518."network-control" = 0
jnxCosIfqTxedPkts.518."assured-forwarding" = 0
jnxCosIfqTxedPkts.518."expedited-forwarding" = 0
jnxCosIfqTxedPkts.519."best-effort" = 0
jnxCosIfqTxedPkts.519."network-control" = 0
jnxCosIfqTxedPkts.519."assured-forwarding" = 0
jnxCosIfqTxedPkts.519."expedited-forwarding" = 0
jnxCosIfqTxedPkts.520."best-effort" = 0
jnxCosIfqTxedPkts.520."network-control" = 0
jnxCosIfqTxedPkts.520."assured-forwarding" = 0
jnxCosIfqTxedPkts.520."expedited-forwarding" = 0
jnxCosIfqTxedPkts.521."best-effort" = 0
jnxCosIfqTxedPkts.521."network-control" = 0
jnxCosIfqTxedPkts.521."assured-forwarding" = 0
jnxCosIfqTxedPkts.521."expedited-forwarding" = 0
jnxCosIfqTxedPkts.522."best-effort" = 0
jnxCosIfqTxedPkts.522."network-control" = 0
jnxCosIfqTxedPkts.522."assured-forwarding" = 0
jnxCosIfqTxedPkts.522."expedited-forwarding" = 0
jnxCosIfqTxedPkts.523."best-effort" = 0
jnxCosIfqTxedPkts.523."network-control" = 0
jnxCosIfqTxedPkts.523."assured-forwarding" = 0
jnxCosIfqTxedPkts.523."expedited-forwarding" = 0
jnxCosIfqTxedPkts.524."best-effort" = 0
jnxCosIfqTxedPkts.524."network-control" = 0
jnxCosIfqTxedPkts.524."assured-forwarding" = 0
jnxCosIfqTxedPkts.524."expedited-forwarding" = 0
jnxCosIfqTxedPkts.525."best-effort" = 0
jnxCosIfqTxedPkts.525."network-control" = 0
jnxCosIfqTxedPkts.525."assured-forwarding" = 0
jnxCosIfqTxedPkts.525."expedited-forwarding" = 0
jnxCosIfqTxedPkts.526."best-effort" = 0
jnxCosIfqTxedPkts.526."network-control" = 0
jnxCosIfqTxedPkts.526."assured-forwarding" = 0
jnxCosIfqTxedPkts.526."expedited-forwarding" = 0
jnxCosIfqTxedPkts.527."best-effort" = 0
jnxCosIfqTxedPkts.527."network-control" = 0
jnxCosIfqTxedPkts.527."assured-forwarding" = 0
jnxCosIfqTxedPkts.527."expedited-forwarding" = 0
jnxCosIfqTxedPkts.528."best-effort" = 0
jnxCosIfqTxedPkts.528."network-control" = 0
jnxCosIfqTxedPkts.528."assured-forwarding" = 0
jnxCosIfqTxedPkts.528."expedited-forwarding" = 0
jnxCosIfqTxedPkts.529."best-effort" = 0
jnxCosIfqTxedPkts.529."network-control" = 0
jnxCosIfqTxedPkts.529."assured-forwarding" = 0
jnxCosIfqTxedPkts.529."expedited-forwarding" = 0
jnxCosIfqTxedPkts.530."best-effort" = 0
jnxCosIfqTxedPkts.530."network-control" = 0
jnxCosIfqTxedPkts.530."assured-forwarding" = 0
jnxCosIfqTxedPkts.530."expedited-forwarding" = 0
jnxCosIfqTxedPkts.531."best-effort" = 0
jnxCosIfqTxedPkts.531."network-control" = 0
jnxCosIfqTxedPkts.531."assured-forwarding" = 0
jnxCosIfqTxedPkts.531."expedited-forwarding" = 0
jnxCosIfqTxedPkts.532."best-effort" = 0
jnxCosIfqTxedPkts.532."network-control" = 0
jnxCosIfqTxedPkts.532."assured-forwarding" = 0
jnxCosIfqTxedPkts.532."expedited-forwarding" = 0
jnxCosIfqTxedPkts.533."best-effort" = 0
jnxCosIfqTxedPkts.533."network-control" = 0
jnxCosIfqTxedPkts.533."assured-forwarding" = 0
jnxCosIfqTxedPkts.533."expedited-forwarding" = 0
jnxCosIfqTxedPkts.534."best-effort" = 0
jnxCosIfqTxedPkts.534."network-control" = 0
jnxCosIfqTxedPkts.534."assured-forwarding" = 0
jnxCosIfqTxedPkts.534."expedited-forwarding" = 0
jnxCosIfqTxedPkts.535."best-effort" = 0
jnxCosIfqTxedPkts.535."network-control" = 0
jnxCosIfqTxedPkts.535."assured-forwarding" = 0
jnxCosIfqTxedPkts.535."expedited-forwarding" = 0
jnxCosIfqTxedPkts.585."best-effort" = 0
jnxCosIfqTxedPkts.585."network-control" = 0
jnxCosIfqTxedPkts.585."assured-forwarding" = 0
jnxCosIfqTxedPkts.585."expedited-forwarding" = 0
jnxCosIfqTxedPkts.586."best-effort" = 0
jnxCosIfqTxedPkts.586."network-control" = 0
jnxCosIfqTxedPkts.586."assured-forwarding" = 0
jnxCosIfqTxedPkts.586."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.512."best-effort" = 0
jnxCosIfqTxedPktRate.512."network-control" = 0
jnxCosIfqTxedPktRate.512."assured-forwarding" = 0
jnxCosIfqTxedPktRate.512."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.513."best-effort" = 0
jnxCosIfqTxedPktRate.513."network-control" = 0
jnxCosIfqTxedPktRate.513."assured-forwarding" = 0
jnxCosIfqTxedPktRate.513."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.514."best-effort" = 0
jnxCosIfqTxedPktRate.514."network-control" = 0
jnxCosIfqTxedPktRate.514."assured-forwarding" = 0
jnxCosIfqTxedPktRate.514."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.515."best-effort" = 0
jnxCosIfqTxedPktRate.515."network-control" = 0
jnxCosIfqTxedPktRate.515."assured-forwarding" = 0
jnxCosIfqTxedPktRate.515."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.516."best-effort" = 0
jnxCosIfqTxedPktRate.516."network-control" = 0
jnxCosIfqTxedPktRate.516."assured-forwarding" = 0
jnxCosIfqTxedPktRate.516."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.517."best-effort" = 0
jnxCosIfqTxedPktRate.517."network-control" = 0
jnxCosIfqTxedPktRate.517."assured-forwarding" = 0
jnxCosIfqTxedPktRate.517."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.518."best-effort" = 0
jnxCosIfqTxedPktRate.518."network-control" = 0
jnxCosIfqTxedPktRate.518."assured-forwarding" = 0
jnxCosIfqTxedPktRate.518."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.519."best-effort" = 0
jnxCosIfqTxedPktRate.519."network-control" = 0
jnxCosIfqTxedPktRate.519."assured-forwarding" = 0
jnxCosIfqTxedPktRate.519."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.520."best-effort" = 0
jnxCosIfqTxedPktRate.520."network-control" = 0
jnxCosIfqTxedPktRate.520."assured-forwarding" = 0
jnxCosIfqTxedPktRate.520."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.521."best-effort" = 0
jnxCosIfqTxedPktRate.521."network-control" = 0
jnxCosIfqTxedPktRate.521."assured-forwarding" = 0
jnxCosIfqTxedPktRate.521."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.522."best-effort" = 0
jnxCosIfqTxedPktRate.522."network-control" = 0
jnxCosIfqTxedPktRate.522."assured-forwarding" = 0
jnxCosIfqTxedPktRate.522."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.523."best-effort" = 0
jnxCosIfqTxedPktRate.523."network-control" = 0
jnxCosIfqTxedPktRate.523."assured-forwarding" = 0
jnxCosIfqTxedPktRate.523."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.524."best-effort" = 0
jnxCosIfqTxedPktRate.524."network-control" = 0
jnxCosIfqTxedPktRate.524."assured-forwarding" = 0
jnxCosIfqTxedPktRate.524."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.525."best-effort" = 0
jnxCosIfqTxedPktRate.525."network-control" = 0
jnxCosIfqTxedPktRate.525."assured-forwarding" = 0
jnxCosIfqTxedPktRate.525."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.526."best-effort" = 0
jnxCosIfqTxedPktRate.526."network-control" = 0
jnxCosIfqTxedPktRate.526."assured-forwarding" = 0
jnxCosIfqTxedPktRate.526."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.527."best-effort" = 0
jnxCosIfqTxedPktRate.527."network-control" = 0
jnxCosIfqTxedPktRate.527."assured-forwarding" = 0
jnxCosIfqTxedPktRate.527."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.528."best-effort" = 0
jnxCosIfqTxedPktRate.528."network-control" = 0
jnxCosIfqTxedPktRate.528."assured-forwarding" = 0
jnxCosIfqTxedPktRate.528."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.529."best-effort" = 0
jnxCosIfqTxedPktRate.529."network-control" = 0
jnxCosIfqTxedPktRate.529."assured-forwarding" = 0
jnxCosIfqTxedPktRate.529."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.530."best-effort" = 0
jnxCosIfqTxedPktRate.530."network-control" = 0
jnxCosIfqTxedPktRate.530."assured-forwarding" = 0
jnxCosIfqTxedPktRate.530."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.531."best-effort" = 0
jnxCosIfqTxedPktRate.531."network-control" = 0
jnxCosIfqTxedPktRate.531."assured-forwarding" = 0
jnxCosIfqTxedPktRate.531."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.532."best-effort" = 0
jnxCosIfqTxedPktRate.532."network-control" = 0
jnxCosIfqTxedPktRate.532."assured-forwarding" = 0
jnxCosIfqTxedPktRate.532."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.533."best-effort" = 0
jnxCosIfqTxedPktRate.533."network-control" = 0
jnxCosIfqTxedPktRate.533."assured-forwarding" = 0
jnxCosIfqTxedPktRate.533."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.534."best-effort" = 0
jnxCosIfqTxedPktRate.534."network-control" = 0
jnxCosIfqTxedPktRate.534."assured-forwarding" = 0
jnxCosIfqTxedPktRate.534."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.535."best-effort" = 0
jnxCosIfqTxedPktRate.535."network-control" = 0
jnxCosIfqTxedPktRate.535."assured-forwarding" = 0
jnxCosIfqTxedPktRate.535."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.585."best-effort" = 0
jnxCosIfqTxedPktRate.585."network-control" = 0
jnxCosIfqTxedPktRate.585."assured-forwarding" = 0
jnxCosIfqTxedPktRate.585."expedited-forwarding" = 0
jnxCosIfqTxedPktRate.586."best-effort" = 0
jnxCosIfqTxedPktRate.586."network-control" = 0
jnxCosIfqTxedPktRate.586."assured-forwarding" = 0
jnxCosIfqTxedPktRate.586."expedited-forwarding" = 0
jnxCosIfqTxedBytes.512."best-effort" = 0
jnxCosIfqTxedBytes.512."network-control" = 0
jnxCosIfqTxedBytes.512."assured-forwarding" = 0
jnxCosIfqTxedBytes.512."expedited-forwarding" = 0
jnxCosIfqTxedBytes.513."best-effort" = 0
jnxCosIfqTxedBytes.513."network-control" = 0
jnxCosIfqTxedBytes.513."assured-forwarding" = 0
jnxCosIfqTxedBytes.513."expedited-forwarding" = 0
jnxCosIfqTxedBytes.514."best-effort" = 0
jnxCosIfqTxedBytes.514."network-control" = 0
jnxCosIfqTxedBytes.514."assured-forwarding" = 0
jnxCosIfqTxedBytes.514."expedited-forwarding" = 0
jnxCosIfqTxedBytes.515."best-effort" = 0
jnxCosIfqTxedBytes.515."network-control" = 0
jnxCosIfqTxedBytes.515."assured-forwarding" = 0
jnxCosIfqTxedBytes.515."expedited-forwarding" = 0
jnxCosIfqTxedBytes.516."best-effort" = 0
jnxCosIfqTxedBytes.516."network-control" = 0
jnxCosIfqTxedBytes.516."assured-forwarding" = 0
jnxCosIfqTxedBytes.516."expedited-forwarding" = 0
jnxCosIfqTxedBytes.517."best-effort" = 0
jnxCosIfqTxedBytes.517."network-control" = 0
jnxCosIfqTxedBytes.517."assured-forwarding" = 0
jnxCosIfqTxedBytes.517."expedited-forwarding" = 0
jnxCosIfqTxedBytes.518."best-effort" = 0
jnxCosIfqTxedBytes.518."network-control" = 0
jnxCosIfqTxedBytes.518."assured-forwarding" = 0
jnxCosIfqTxedBytes.518."expedited-forwarding" = 0
jnxCosIfqTxedBytes.519."best-effort" = 0
jnxCosIfqTxedBytes.519."network-control" = 0
jnxCosIfqTxedBytes.519."assured-forwarding" = 0
jnxCosIfqTxedBytes.519."expedited-forwarding" = 0
jnxCosIfqTxedBytes.520."best-effort" = 0
jnxCosIfqTxedBytes.520."network-control" = 0
jnxCosIfqTxedBytes.520."assured-forwarding" = 0
jnxCosIfqTxedBytes.520."expedited-forwarding" = 0
jnxCosIfqTxedBytes.521."best-effort" = 0
jnxCosIfqTxedBytes.521."network-control" = 0
jnxCosIfqTxedBytes.521."assured-forwarding" = 0
jnxCosIfqTxedBytes.521."expedited-forwarding" = 0
jnxCosIfqTxedBytes.522."best-effort" = 0
jnxCosIfqTxedBytes.522."network-control" = 0
jnxCosIfqTxedBytes.522."assured-forwarding" = 0
jnxCosIfqTxedBytes.522."expedited-forwarding" = 0
jnxCosIfqTxedBytes.523."best-effort" = 0
jnxCosIfqTxedBytes.523."network-control" = 0
jnxCosIfqTxedBytes.523."assured-forwarding" = 0
jnxCosIfqTxedBytes.523."expedited-forwarding" = 0
jnxCosIfqTxedBytes.524."best-effort" = 0
jnxCosIfqTxedBytes.524."network-control" = 0
jnxCosIfqTxedBytes.524."assured-forwarding" = 0
jnxCosIfqTxedBytes.524."expedited-forwarding" = 0
jnxCosIfqTxedBytes.525."best-effort" = 0
jnxCosIfqTxedBytes.525."network-control" = 0
jnxCosIfqTxedBytes.525."assured-forwarding" = 0
jnxCosIfqTxedBytes.525."expedited-forwarding" = 0
jnxCosIfqTxedBytes.526."best-effort" = 0
jnxCosIfqTxedBytes.526."network-control" = 0
jnxCosIfqTxedBytes.526."assured-forwarding" = 0
jnxCosIfqTxedBytes.526."expedited-forwarding" = 0
jnxCosIfqTxedBytes.527."best-effort" = 0
jnxCosIfqTxedBytes.527."network-control" = 0
jnxCosIfqTxedBytes.527."assured-forwarding" = 0
jnxCosIfqTxedBytes.527."expedited-forwarding" = 0
jnxCosIfqTxedBytes.528."best-effort" = 0
jnxCosIfqTxedBytes.528."network-control" = 0
jnxCosIfqTxedBytes.528."assured-forwarding" = 0
jnxCosIfqTxedBytes.528."expedited-forwarding" = 0
jnxCosIfqTxedBytes.529."best-effort" = 0
jnxCosIfqTxedBytes.529."network-control" = 0
jnxCosIfqTxedBytes.529."assured-forwarding" = 0
jnxCosIfqTxedBytes.529."expedited-forwarding" = 0
jnxCosIfqTxedBytes.530."best-effort" = 0
jnxCosIfqTxedBytes.530."network-control" = 0
jnxCosIfqTxedBytes.530."assured-forwarding" = 0
jnxCosIfqTxedBytes.530."expedited-forwarding" = 0
jnxCosIfqTxedBytes.531."best-effort" = 0
jnxCosIfqTxedBytes.531."network-control" = 0
jnxCosIfqTxedBytes.531."assured-forwarding" = 0
jnxCosIfqTxedBytes.531."expedited-forwarding" = 0
jnxCosIfqTxedBytes.532."best-effort" = 0
jnxCosIfqTxedBytes.532."network-control" = 0
jnxCosIfqTxedBytes.532."assured-forwarding" = 0
jnxCosIfqTxedBytes.532."expedited-forwarding" = 0
jnxCosIfqTxedBytes.533."best-effort" = 0
jnxCosIfqTxedBytes.533."network-control" = 0
jnxCosIfqTxedBytes.533."assured-forwarding" = 0
jnxCosIfqTxedBytes.533."expedited-forwarding" = 0
jnxCosIfqTxedBytes.534."best-effort" = 0
jnxCosIfqTxedBytes.534."network-control" = 0
jnxCosIfqTxedBytes.534."assured-forwarding" = 0
jnxCosIfqTxedBytes.534."expedited-forwarding" = 0
jnxCosIfqTxedBytes.535."best-effort" = 0
jnxCosIfqTxedBytes.535."network-control" = 0
jnxCosIfqTxedBytes.535."assured-forwarding" = 0
jnxCosIfqTxedBytes.535."expedited-forwarding" = 0
jnxCosIfqTxedBytes.585."best-effort" = 0
jnxCosIfqTxedBytes.585."network-control" = 0
jnxCosIfqTxedBytes.585."assured-forwarding" = 0
jnxCosIfqTxedBytes.585."expedited-forwarding" = 0
jnxCosIfqTxedBytes.586."best-effort" = 0
jnxCosIfqTxedBytes.586."network-control" = 0
jnxCosIfqTxedBytes.586."assured-forwarding" = 0
jnxCosIfqTxedBytes.586."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.512."best-effort" = 0
jnxCosIfqTxedByteRate.512."network-control" = 0
jnxCosIfqTxedByteRate.512."assured-forwarding" = 0
jnxCosIfqTxedByteRate.512."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.513."best-effort" = 0
jnxCosIfqTxedByteRate.513."network-control" = 0
jnxCosIfqTxedByteRate.513."assured-forwarding" = 0
jnxCosIfqTxedByteRate.513."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.514."best-effort" = 0
jnxCosIfqTxedByteRate.514."network-control" = 0
jnxCosIfqTxedByteRate.514."assured-forwarding" = 0
jnxCosIfqTxedByteRate.514."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.515."best-effort" = 0
jnxCosIfqTxedByteRate.515."network-control" = 0
jnxCosIfqTxedByteRate.515."assured-forwarding" = 0
jnxCosIfqTxedByteRate.515."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.516."best-effort" = 0
jnxCosIfqTxedByteRate.516."network-control" = 0
jnxCosIfqTxedByteRate.516."assured-forwarding" = 0
jnxCosIfqTxedByteRate.516."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.517."best-effort" = 0
jnxCosIfqTxedByteRate.517."network-control" = 0
jnxCosIfqTxedByteRate.517."assured-forwarding" = 0
jnxCosIfqTxedByteRate.517."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.518."best-effort" = 0
jnxCosIfqTxedByteRate.518."network-control" = 0
jnxCosIfqTxedByteRate.518."assured-forwarding" = 0
jnxCosIfqTxedByteRate.518."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.519."best-effort" = 0
jnxCosIfqTxedByteRate.519."network-control" = 0
jnxCosIfqTxedByteRate.519."assured-forwarding" = 0
jnxCosIfqTxedByteRate.519."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.520."best-effort" = 0
jnxCosIfqTxedByteRate.520."network-control" = 0
jnxCosIfqTxedByteRate.520."assured-forwarding" = 0
jnxCosIfqTxedByteRate.520."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.521."best-effort" = 0
jnxCosIfqTxedByteRate.521."network-control" = 0
jnxCosIfqTxedByteRate.521."assured-forwarding" = 0
jnxCosIfqTxedByteRate.521."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.522."best-effort" = 0
jnxCosIfqTxedByteRate.522."network-control" = 0
jnxCosIfqTxedByteRate.522."assured-forwarding" = 0
jnxCosIfqTxedByteRate.522."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.523."best-effort" = 0
jnxCosIfqTxedByteRate.523."network-control" = 0
jnxCosIfqTxedByteRate.523."assured-forwarding" = 0
jnxCosIfqTxedByteRate.523."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.524."best-effort" = 0
jnxCosIfqTxedByteRate.524."network-control" = 0
jnxCosIfqTxedByteRate.524."assured-forwarding" = 0
jnxCosIfqTxedByteRate.524."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.525."best-effort" = 0
jnxCosIfqTxedByteRate.525."network-control" = 0
jnxCosIfqTxedByteRate.525."assured-forwarding" = 0
jnxCosIfqTxedByteRate.525."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.526."best-effort" = 0
jnxCosIfqTxedByteRate.526."network-control" = 0
jnxCosIfqTxedByteRate.526."assured-forwarding" = 0
jnxCosIfqTxedByteRate.526."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.527."best-effort" = 0
jnxCosIfqTxedByteRate.527."network-control" = 0
jnxCosIfqTxedByteRate.527."assured-forwarding" = 0
jnxCosIfqTxedByteRate.527."expedited-forwarding" = 0
jnxCosIfqTxedByteRate.528."best-effort" = 0
jnxCosIfqTxedByteRate.528."network-control" = 0
jnxCosIfqTxedByteRate.528."assured-forwarding" = 0
jnxCosIfqTxedByteRate.528."expedited-forwarding" = 0
